run 3000000 # for 3ns
PPPM initialization ...
  using 12-bit tables for long-range coulomb (src/kspace.cpp:342)
  G vector (1/distance) = 0.23894965
  grid = 27 24 36
  stencil order = 5
  estimated absolute RMS force accuracy = 0.022319582
  estimated relative force accuracy = 6.7214757e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 3952 1296
Generated 19 of 36 mixed pair_coeff terms from geometric mixing rule
WARNING: Inconsistent image flags (src/domain.cpp:815)
Per MPI rank memory allocation (min/avg/max) = 9.241 | 9.267 | 9.329 Mbytes
   Step         PotEng          Temp          Press            Lx             Ly             Lz          Density         Volume    
    714000  -780846.35      300.49394      44.393758      51.195791      22.467796      75.025239      2.238809       86298.276    
    715000  -780888.07      296.23994     -264.94503      51.226728      22.453665      74.824325      2.2448767      86065.019    
    716000  -780849         299.89562     -558.53731      51.201338      22.437354      74.848901      2.2468847      85988.106    
    717000  -780849.85      297.90166     -352.43533      51.278667      22.446765      74.806492      2.2438271      86105.28     
    718000  -780866.38      299.8185       335.48302      51.170925      22.458133      74.903121      2.2445141      86078.923    
    719000  -780926.27      300.34493      312.97169      51.197949      22.423509      74.934286      2.2458588      86027.383    
    720000  -780766.87      294.20491     -818.76934      51.231737      22.421399      75.210855      2.236335       86393.747    
    721000  -780865.23      295.39558      185.82405      51.22157       22.419096      74.883207      2.2467965      85991.48     
    722000  -781043.86      297.4634       846.84838      51.171109      22.447292      74.956456      2.2439922      86098.944    
    723000  -780804.53      300.47716      337.72281      51.2455        22.454445      74.925962      2.2409325      86216.5      
    724000  -780961.67      300.90942     -506.59327      51.282787      22.427771      74.937411      2.2416239      86189.907    
    725000  -780808.37      302.16691      165.05998      51.149391      22.411459      75.212035      2.2408935      86218        
    726000  -780908.18      299.50068      610.46756      51.200881      22.4273        75.087902      2.2407571      86223.251    
    727000  -780954.32      298.80082     -73.720796      51.292622      22.427558      74.994064      2.2395223      86270.792    
    728000  -780852.79      298.40532     -476.17081      51.175603      22.447094      75.100619      2.2395077      86271.353    
    729000  -780919.27      301.25592     -224.74215      51.153731      22.425794      75.161797      2.2407679      86222.836    
    730000  -780909.36      295.15083      1281.5352      51.130625      22.475341      75.001027      2.2416333      86189.547    
    731000  -780989.59      301.91727      7.3991114      51.150536      22.418671      75.162221      2.2416072      86190.552    
    732000  -781071.15      298.77613     -1519.0671      51.210363      22.426121      75.09675       2.2401959      86244.849    
    733000  -780908.8       294.83121     -922.46899      51.202397      22.430997      75.043417      2.2416494      86188.928    
    734000  -780931.98      298.40507      968.09373      51.20525       22.425075      74.919653      2.2458204      86028.857    
    735000  -780882.78      293.28757      98.174052      51.153695      22.43182       75.176733      2.2397225      86263.08     
    736000  -780701.86      298.99253      1540.8199      51.185396      22.414085      75.094355      2.2425637      86153.788    
    737000  -780950.74      300.37253     -1249.9027      51.138731      22.46435       75.042276      2.241142       86208.443    
    738000  -780812.27      296.96825     -635.65695      51.15168       22.450647      74.990317      2.2434956      86118.003    
    739000  -781074.46      302.7294      -304.63782      51.184154      22.436944      75.087365      2.2405419      86231.53     
    740000  -781090.89      300.76501      605.5563       51.183086      22.468556      74.922593      2.2423569      86161.733    
    741000  -780893.31      302.5533      -2236.7728      51.265473      22.465949      74.992299      2.2369319      86370.694    
    742000  -780935.4       303.19089     -1111.1771      51.155811      22.424319      75.123588      2.2419639      86176.838    
    743000  -780892.86      306.90079      69.934086      51.150726      22.444713      75.01489       2.2433954      86121.849    
    744000  -780947.75      301.48917     -1337.5892      51.147196      22.44295       75.206944      2.2379968      86329.596    
    745000  -780955.2       303.41376     -351.37405      51.200183      22.465672      74.973118      2.240385       86237.57     
    746000  -780960.69      298.8216       210.70556      51.236645      22.415627      74.978578      2.2436257      86113.009    
    747000  -780974.7       298.82571     -592.49929      51.23238       22.405732      75.096461      2.2412795      86203.151    
    748000  -780928.05      298.88471      364.25677      51.229061      22.405003      75.113199      2.2409982      86213.972    
    749000  -780969.76      303.47509     -995.23377      51.210268      22.440397      75.117407      2.2381593      86323.329    
    750000  -780938.05      305.91489      438.45751      51.060674      22.505624      74.949458      2.2432261      86128.347    
    751000  -780859.88      299.57392      439.65058      51.260853      22.456181      74.870442      2.2417493      86185.086    
    752000  -780906.97      295.43353      132.60874      51.126966      22.448533      75.077878      2.2421734      86168.785    
    753000  -780945.35      302.33329     -423.6123       51.203202      22.424427      75.037582      2.2424454      86158.335    
    754000  -780988.76      299.30419     -80.337976      51.147164      22.484779      74.876696      2.2436873      86110.646    
    755000  -780976.3       302.22249      267.15419      51.227178      22.440578      74.998377      2.2409534      86215.697    
    756000  -780901.59      297.84068     -506.51945      51.225144      22.432349      74.867721      2.2457769      86030.521    
    757000  -780950.84      297.97561      1001.5895      51.120119      22.437563      75.037993      2.2447626      86069.394    
    758000  -781030.65      303.65048      132.48131      51.160602      22.431356      75.067125      2.2427363      86147.158    
    759000  -781062.68      299.51755      872.31058      51.109941      22.443083      75.008155      2.2455503      86039.203    
    760000  -780854.5       303.30163     -322.41486      51.260201      22.462785      75.154386      2.2326514      86536.284    
    761000  -780994.74      301.47583      320.63733      51.184254      22.460551      74.873057      2.244589       86076.052    
    762000  -780887.84      297.10711     -430.15381      51.164807      22.441913      75.012585      2.2431268      86132.163    
    763000  -781031.75      300.69313     -458.80183      51.18479       22.482395      75.021031      2.2379616      86330.952    
    764000  -781044.12      297.41246      724.98961      51.054201      22.464621      75.091706      2.2433478      86123.676    
    765000  -780883.99      300.80244     -613.16238      51.171312      22.439354      75.183817      2.2379887      86329.907    
    766000  -780959.66      294.14143     -1336.9221      51.194667      22.437109      75.11364       2.2392818      86280.058    
    767000  -780969.63      294.92575     -1370.0352      51.16074       22.464806      75.051252      2.2398645      86257.611    
